,DefectId,Severity,Project,rootCauseCategoryNG,Phase,Component,openDate,closedDate,plannedDurationInWeeks,developmentTeamSizeForRelease,testingTeamSizeForRelease,numberOfTestCaseExecuted,applicationCategory,Complexity,projectCMMILevel,applicationVersion
3312,3468,D-Low,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/20/2016,6/7/2016,100,200,100,1000,Existing,4,Level4,1
3313,3469,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/20/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3314,3470,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/20/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3315,3471,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/20/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3316,3472,D-Low,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/20/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
3317,3473,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/20/2016,5/20/2016,100,200,100,1000,Existing,4,Level4,1
3318,3474,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/20/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3319,3475,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3320,3476,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3321,3477,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/6/2016,100,200,100,1000,Existing,4,Level4,1
3322,3478,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3323,3479,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3324,3480,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3325,3481,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3326,3482,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
3327,3483,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/1/2016,100,200,100,1000,Existing,4,Level4,1
3328,3484,B-High,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/7/2016,100,200,100,1000,Existing,4,Level4,1
3329,3485,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
3330,3486,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
3331,3487,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
3332,3488,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3333,3489,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3334,3490,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3335,3491,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/1/2016,100,200,100,1000,Existing,4,Level4,1
3336,3492,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3337,3493,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/6/2016,100,200,100,1000,Existing,4,Level4,1
3338,3494,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/1/2016,100,200,100,1000,Existing,4,Level4,1
3339,3495,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3340,3496,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3341,3497,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3342,3498,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1,5/23/2016,5/25/2016,100,200,100,1000,Existing,4,Level4,1
3343,3499,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3344,3500,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,7/28/2016,100,200,100,1000,Existing,4,Level4,1
3345,3501,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3346,3502,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3347,3503,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3348,3504,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3349,3505,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3350,3506,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,5/23/2016,100,200,100,1000,Existing,4,Level4,1
3351,3507,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/23/2016,6/8/2016,100,200,100,1000,Existing,4,Level4,1
3352,3508,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3353,3509,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,5/24/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
3354,3510,B-High,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/24/2016,5/31/2016,100,200,100,1000,Existing,4,Level4,1
3355,3511,D-Low,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/24/2016,6/2/2016,100,200,100,1000,Existing,4,Level4,1
3356,3512,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,6/1/2016,100,200,100,1000,Existing,4,Level4,1
3357,3513,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3358,3514,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
3359,3515,B-High,A,Component Integration,Employee Pilot (EP),NGBA Phase 1,5/24/2016,6/2/2016,100,200,100,1000,Existing,4,Level4,1
3360,3516,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/24/2016,6/16/2016,100,200,100,1000,Existing,4,Level4,1
3361,3517,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3362,3518,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3363,3519,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/24/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3364,3520,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3365,3521,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/24/2016,6/16/2016,100,200,100,1000,Existing,4,Level4,1
3366,3522,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
3367,3523,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,5/24/2016,6/10/2016,100,200,100,1000,Existing,4,Level4,1
3368,3524,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
3369,3525,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,5/24/2016,100,200,100,1000,Existing,4,Level4,1
3370,3526,C-Medium,A,Detailed Design,Employee Pilot (EP),NGBA Phase 1,5/24/2016,6/20/2016,100,200,100,1000,Existing,4,Level4,1
3371,3527,C-Medium,A,Installation,Performance Test (PT),NGBA Phase 1,5/24/2016,6/9/2016,100,200,100,1000,Existing,4,Level4,1
3372,3528,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,6/2/2016,100,200,100,1000,Existing,4,Level4,1
3373,3529,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/24/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3374,3530,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,5/24/2016,5/25/2016,100,200,100,1000,Existing,4,Level4,1
3375,3531,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1.1,5/24/2016,6/22/2016,100,200,100,1000,Existing,4,Level4,1
3376,3532,D-Low,A,Not Available,Design Verification (DV),NGBA Phase 1,5/25/2016,5/31/2016,100,200,100,1000,Existing,4,Level4,1
3377,3533,D-Low,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,5/25/2016,100,200,100,1000,Existing,4,Level4,1
3378,3534,B-High,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/7/2016,100,200,100,1000,Existing,4,Level4,1
3379,3535,D-Low,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/17/2016,100,200,100,1000,Existing,4,Level4,1
3380,3536,C-Medium,A,Detailed Business Requirements,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/17/2016,100,200,100,1000,Existing,4,Level4,1
3381,3537,A-Critical,A,IT Requirements Specifications,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3382,3538,D-Low,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/28/2016,100,200,100,1000,Existing,4,Level4,1
3383,3539,C-Medium,A,Detailed Design,Employee Pilot (EP),NGBA Phase 1,5/25/2016,7/19/2016,100,200,100,1000,Existing,4,Level4,1
3384,3540,D-Low,A,Detailed Design,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/20/2016,100,200,100,1000,Existing,4,Level4,1
3385,3541,B-High,A,Middleware,System Integration Test (SIT),NGBA Phase 1.1,5/24/2016,8/9/2016,100,200,100,1000,Existing,4,Level4,1
3386,3542,D-Low,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/22/2016,100,200,100,1000,Existing,4,Level4,1
3387,3543,B-High,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/10/2016,100,200,100,1000,Existing,4,Level4,1
3388,3544,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,5/25/2016,6/6/2016,100,200,100,1000,Existing,4,Level4,1
3389,3545,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/16/2016,100,200,100,1000,Existing,4,Level4,1
3390,3546,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,5/31/2016,100,200,100,1000,Existing,4,Level4,1
3391,3547,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/9/2016,100,200,100,1000,Existing,4,Level4,1
3392,3548,A-Critical,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/25/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3393,3549,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,5/25/2016,100,200,100,1000,Existing,4,Level4,1
3394,3550,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3395,3551,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,5/25/2016,100,200,100,1000,Existing,4,Level4,1
3396,3552,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/25/2016,6/1/2016,100,200,100,1000,Existing,4,Level4,1
3397,3553,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3398,3554,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,5/25/2016,6/24/2016,100,200,100,1000,Existing,4,Level4,1
3399,3555,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,5/31/2016,100,200,100,1000,Existing,4,Level4,1
3400,3556,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3401,3557,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3402,3558,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/13/2016,100,200,100,1000,Existing,4,Level4,1
3403,3559,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3404,3560,D-Low,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/7/2016,100,200,100,1000,Existing,4,Level4,1
3405,3561,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/25/2016,5/26/2016,100,200,100,1000,Existing,4,Level4,1
3406,3562,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/25/2016,5/26/2016,100,200,100,1000,Existing,4,Level4,1
3407,3563,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/16/2016,100,200,100,1000,Existing,4,Level4,1
3408,3564,C-Medium,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/25/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3409,3565,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1.1,5/25/2016,6/13/2016,100,200,100,1000,Existing,4,Level4,1
3410,3566,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/25/2016,9/28/2016,100,200,100,1000,Existing,4,Level4,1
3411,3567,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/25/2016,9/28/2016,100,200,100,1000,Existing,4,Level4,1
3412,3568,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/25/2016,9/28/2016,100,200,100,1000,Existing,4,Level4,1
3413,3569,D-Low,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/26/2016,6/20/2016,100,200,100,1000,Existing,4,Level4,1
3414,3570,D-Low,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/26/2016,7/11/2016,100,200,100,1000,Existing,4,Level4,1
3415,3571,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,5/26/2016,5/26/2016,100,200,100,1000,Existing,4,Level4,1
3416,3572,C-Medium,A,Component Code,Dev Testing (DT),NGBA Phase 1,5/26/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3417,3573,D-Low,A,Component Code,Performance Test (PT),NGBA Phase 1,5/26/2016,6/9/2016,100,200,100,1000,Existing,4,Level4,1
3418,3574,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1,5/26/2016,8/1/2016,100,200,100,1000,Existing,4,Level4,1
3419,3575,B-High,A,Component Code,System Non Functional Test (SNFT),NGBA Phase 1,5/26/2016,6/14/2016,100,200,100,1000,Existing,4,Level4,1
3420,3576,C-Medium,A,Not Available,System Non Functional Test (SNFT),NGBA Phase 1,5/26/2016,8/12/2016,100,200,100,1000,Existing,4,Level4,1
3421,3577,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/26/2016,6/21/2016,100,200,100,1000,Existing,4,Level4,1
3422,3578,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/27/2016,5/27/2016,100,200,100,1000,Existing,4,Level4,1
3423,3579,B-High,A,Connectivity,Employee Pilot (EP),NGBA Phase 1,5/27/2016,6/24/2016,100,200,100,1000,Existing,4,Level4,1
3424,3580,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/27/2016,7/20/2016,100,200,100,1000,Existing,4,Level4,1
3425,3581,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/27/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3426,3582,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/27/2016,5/31/2016,100,200,100,1000,Existing,4,Level4,1
3427,3583,B-High,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/27/2016,6/16/2016,100,200,100,1000,Existing,4,Level4,1
3428,3584,B-High,A,Component Code,System Non Functional Test (SNFT),NGBA Phase 1,5/27/2016,6/14/2016,100,200,100,1000,Existing,4,Level4,1
3429,3585,C-Medium,A,Detailed Business Requirements,Design Verification (DV),NGBA Phase 1.1,5/30/2016,6/23/2016,100,200,100,1000,Existing,4,Level4,1
3430,3586,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1.1,5/30/2016,6/23/2016,100,200,100,1000,Existing,4,Level4,1
3431,3587,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,5/30/2016,6/9/2016,100,200,100,1000,Existing,4,Level4,1
3432,3588,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,5/30/2016,6/7/2016,100,200,100,1000,Existing,4,Level4,1
3433,3589,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/31/2016,6/8/2016,100,200,100,1000,Existing,4,Level4,1
3434,3590,B-High,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/31/2016,6/2/2016,100,200,100,1000,Existing,4,Level4,1
3435,3591,C-Medium,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1,5/31/2016,6/7/2016,100,200,100,1000,Existing,4,Level4,1
3436,3592,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1,5/31/2016,6/2/2016,100,200,100,1000,Existing,4,Level4,1
3437,3593,D-Low,A,Detailed Design,System Integration Test (SIT),NGBA Phase 1.1,5/31/2016,7/7/2016,100,200,100,1000,Existing,4,Level4,1
3438,3594,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1.1,5/31/2016,6/13/2016,100,200,100,1000,Existing,4,Level4,1
3439,3595,B-High,A,Component Code,Employee Pilot (EP),NGBA Phase 1,5/31/2016,6/6/2016,100,200,100,1000,Existing,4,Level4,1
3440,3596,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/31/2016,6/1/2016,100,200,100,1000,Existing,4,Level4,1
3441,3597,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,5/31/2016,6/1/2016,100,200,100,1000,Existing,4,Level4,1
3442,3598,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1.1,5/31/2016,9/6/2016,100,200,100,1000,Existing,4,Level4,1
3443,3599,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1.1,5/31/2016,6/13/2016,100,200,100,1000,Existing,4,Level4,1
3444,3600,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/31/2016,6/8/2016,100,200,100,1000,Existing,4,Level4,1
3445,3601,A-Critical,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/31/2016,6/9/2016,100,200,100,1000,Existing,4,Level4,1
3446,3602,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,6/1/2016,8/17/2016,100,200,100,1000,Existing,4,Level4,1
3447,3603,B-High,A,Reference Data,System Integration Test (SIT),NGBA Phase 1.1,6/1/2016,6/14/2016,100,200,100,1000,Existing,4,Level4,1
3448,3604,D-Low,A,Detailed Design,Employee Pilot (EP),NGBA Phase 1,6/1/2016,7/19/2016,100,200,100,1000,Existing,4,Level4,1
3449,3605,D-Low,A,Detailed Design,Employee Pilot (EP),NGBA Phase 1,6/1/2016,6/20/2016,100,200,100,1000,Existing,4,Level4,1
3450,3606,D-Low,A,Detailed Design,Employee Pilot (EP),NGBA Phase 1,6/1/2016,7/19/2016,100,200,100,1000,Existing,4,Level4,1
3451,3607,D-Low,A,Not Available,Employee Pilot (EP),NGBA Phase 1,6/1/2016,6/1/2016,100,200,100,1000,Existing,4,Level4,1
3452,3608,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,6/1/2016,6/8/2016,100,200,100,1000,Existing,4,Level4,1
3453,3609,B-High,A,Component Code,Employee Pilot (EP),NGBA Phase 1,6/1/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3454,3610,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,6/1/2016,6/1/2016,100,200,100,1000,Existing,4,Level4,1
3455,3612,A-Critical,A,Not Available,Employee Pilot (EP),NGBA Phase 1,6/1/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3456,3613,D-Low,A,Not Available,Dev Testing (DT),NGBA Phase 1,6/1/2016,7/26/2016,100,200,100,1000,Existing,4,Level4,1
3457,3614,D-Low,A,Not Available,Dev Testing (DT),NGBA Phase 1,6/1/2016,8/3/2016,100,200,100,1000,Existing,4,Level4,1
3458,3615,B-High,A,Not Available,Static Testing (STT),NGBA Phase 1.1,6/1/2016,6/14/2016,100,200,100,1000,Existing,4,Level4,1
3459,3616,B-High,A,Component Code,Live Proving (LP),NGBA Phase 1,6/1/2016,6/3/2016,100,200,100,1000,Existing,4,Level4,1
3460,3617,D-Low,A,Detailed Design,Live Proving (LP),NGBA Phase 1,6/1/2016,7/19/2016,100,200,100,1000,Existing,4,Level4,1
3461,3618,B-High,A,Component Code,System Integration Test (SIT),NGBA Phase 1.1,6/1/2016,6/20/2016,100,200,100,1000,Existing,4,Level4,1
3462,3619,D-Low,A,Component Code,System Integration Test (SIT),NGBA Phase 1.1,6/1/2016,7/20/2016,100,200,100,1000,Existing,4,Level4,1
3463,3620,C-Medium,A,Not Available,System Integration Test (SIT),NGBA Phase 1.1,5/31/2016,6/21/2016,100,200,100,1000,Existing,4,Level4,1
3464,3621,B-High,A,Not Available,System Test (ST),NGBA Phase 1.1,6/1/2016,6/9/2016,100,200,100,1000,Existing,4,Level4,1
3465,3622,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,6/1/2016,6/7/2016,100,200,100,1000,Existing,4,Level4,1
3466,3623,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,6/1/2016,6/2/2016,100,200,100,1000,Existing,4,Level4,1
3467,3624,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,6/1/2016,6/8/2016,100,200,100,1000,Existing,4,Level4,1
3468,3625,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,6/1/2016,6/28/2016,100,200,100,1000,Existing,4,Level4,1
3469,3626,C-Medium,A,Not Available,Employee Pilot (EP),NGBA Phase 1,6/1/2016,6/2/2016,100,200,100,1000,Existing,4,Level4,1
3470,3627,D-Low,A,Detailed Design,Dev Testing (DT),NGBA Phase 1.1,6/1/2016,10/4/2016,100,200,100,1000,Existing,4,Level4,1
3471,3628,C-Medium,A,Detailed Business Requirements,System Integration Test (SIT),NGBA Phase 1.1,6/2/2016,9/28/2016,100,200,100,1000,Existing,4,Level4,1
3472,3629,C-Medium,A,Component Code,System Integration Test (SIT),NGBA Phase 1,6/2/2016,6/17/2016,100,200,100,1000,Existing,4,Level4,1
3473,3630,D-Low,A,Not Available,System Integration Test (SIT),NGBA Phase 1,6/2/2016,8/5/2016,100,200,100,1000,Existing,4,Level4,1
3474,3631,B-High,A,Not Available,Employee Pilot (EP),NGBA Phase 1,6/2/2016,6/2/2016,100,200,100,1000,Existing,4,Level4,1
3475,3632,D-Low,A,Not Available,Employee Pilot (EP),NGBA Phase 1,6/2/2016,6/2/2016,100,200,100,1000,Existing,4,Level4,1
3476,3633,B-High,A,Middleware,System Integration Test (SIT),NGBA Phase 1.1,6/2/2016,7/14/2016,100,200,100,1000,Existing,4,Level4,1
